id,studytime,bottest_filter,comp1,comp2,fairQ,fairQ_rt,dg1,dg1_rt,dg2,dg2_rt,dg3,dg3_rt,dg4,dg4_rt,dg5,dg5_rt,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,test,Guess,memQrt,conf,pos,hap,goodness,moral,sd_1,sd_2,sd_3,sd_4,sd_5,sd_6,sd_7,sd_8,sd_9,sd_10,gender,age,deception1,deception2,feedback_excl,Numeracy
1,0:06,1,1,0,0,5.425,0,3.011,0,2.356,0,1.957,0,1.883,0,1.935,500,10,0.1,1,2,2%,1 in 50,10,100,20,0.05,1,9%,64%,1,1,0,2.655,7,2,2,5,5,0,0,0,0,0,1,0,0,0,0,1,53,4,1,1,11
2,0:10,1,1,1,30,7.556,30,5.885,30,2.239,30,3.103,30,3.967,30,10.359,500,10,0.1,1,2,2% in ten years,2 in 100 in ten years,10,100,20,5,1,50%,64%,3,1,30,5.588,7,6,6,7,7,0,1,0,0,0,1,0,0,0,0,1,42,4,1,1,11
3,0:19,1,1,1,30,7.06,20,3.91,20,2.164,20,1.933,20,2.469,20,1.965,500,10,1,1,2,2,2,10,100,20,5,1,50%,64,2,1,20,7.189,6,4,4,4,4,1,0,1,1,1,1,1,1,1,1,1,32,4,1,1,11
4,0:06,1,1,0,10,8.078,30,3.459,30,4.16,20,4.973,30,3.523,10,4.05,500,10,0.01,1,2,2,2,10,100,20,0.0001,1,50,64,1,1,90,8.748,4,3,2,7,7,1,1,0,0,0,1,0,1,0,0,1,25,4,1,1,11
5,0:11,1,1,1,30,6.51,30,8.966,30,1.805,30,1.656,30,1.625,30,1.582,500,10,0.01,1,2,2,1 in 50,10,100,20,5,1,9,64,1,1,30,4.542,7,6,6,5,5,1,1,0,0,0,0,0,1,0,1,2,29,4,1,1,13
6,0:10,1,1,1,40,7.566,50,5.495,50,4.522,50,4.638,50,3.957,50,3.036,500,10,0.1,1,2,2,2 in 100,10,100,20,50,1,90,64,2,1,50,11.301,7,6,6,5,6,1,1,1,0,0,1,0,1,0,1,1,41,4,1,1,10
7,0:07,1,1,1,50,8.285,50,3.457,50,2.222,50,1.956,50,2.485,50,2.444,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,9,64,2,1,50,4.555,7,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,22,4,1,1,11
8,0:08,1,1,1,50,4.984,50,1.971,50,1.426,50,1.636,50,1.509,50,1.151,500,10,0.1,1,2,2,2,10,100,20,1,1,90,64,3,0,50,2.126,7,6,6,5,5,0,1,0,0,0,0,0,1,0,1,2,30,4,1,1,10
9,0:08,1,0,1,30,8.343,50,3.402,50,0.91,50,1.12,50,3.721,50,0.818,500,10,0.1,1,2,2% in ten years,2 in 100 in ten years,10,100,20,5,1,50%,64%,1,1,50,5.256,7,5,4,4,4,1,1,0,0,0,1,0,1,0,1,1,35,4,1,1,12
10,0:07,1,1,1,50,15.226,0,13.715,0,4.921,40,6.209,30,1.559,20,2.188,500,100,0.1,1,2,2% in ten years,2 in 100,10,100,20,5,1,10,16,1,0,11,5.236,4,3,2,2,3,0,0,0,1,0,1,0,0,1,1,1,25,4,1,1,10
11,0:07,1,1,1,10,7.441,0,18.538,0,1.779,0,1.023,0,3.757,0,0.972,500,10,0.1,1,2,2,2,10,100,20,5,1,50,128,3,1,0,2.046,7,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,28,4,1,1,10
12,0:07,1,1,1,50,4.212,50,20.773,50,3.372,50,22.299,50,47.991,50,6.384,500,10,0.01,1,2,2,2,10,100,20,5,1,18,10,1,1,50,4.251,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,30,4,1,1,11
13,0:11,1,1,0,50,5.433,50,3.305,50,2.513,50,1.881,50,9.125,50,4.16,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,50%,64%,3,1,50,2.806,6,4,2,4,3,1,1,1,0,0,1,1,0,0,0,1,26,4,1,1,11
14,0:09,1,1,1,10,6.846,20,5.828,10,2.611,30,4.904,20,2.308,20,2.247,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,90,64,2,1,20,7.661,5,4,4,5,5,1,1,0,1,0,0,0,0,0,0,1,23,4,1,1,11
15,0:11,1,1,1,40,7.965,50,4.209,50,5.427,50,3.473,50,3.468,50,3.266,500,10,0.001,1,2,2,1 in 200 in ten years,10,100,20,5,1,50%,64,3,1,50,3.953,7,7,7,6,6,1,1,1,0,0,0,1,1,0,1,1,38,4,1,1,11
16,0:17,1,1,1,50,8.464,50,2.986,50,4.991,50,10.852,50,3.638,50,2.203,600,1,0.001,1,2,2%,2 in 100,10,100,20,5,1,19%,64%,3,1,50,3.711,7,6,5,6,6,0,1,1,0,0,0,0,0,0,0,1,25,4,1,1,10
17,0:05,1,1,0,10,6.691,0,2.466,0,1.569,0,1.868,0,1.308,0,1.581,500,10,10,1,2,1,1,10,100,20,5,1,10,5,3,1,0,8.385,7,5,6,5,5,1,1,0,1,1,1,0,0,0,1,1,24,4,1,1,8
18,0:05,1,1,1,30,4.966,30,4.802,30,1.957,30,1.629,30,1.727,30,2.139,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,90%,64%,3,1,30,3.184,7,5,5,6,6,1,1,1,1,1,1,1,1,0,1,1,26,4,1,1,12
19,0:06,1,0,1,50,6.893,50,3.442,50,2.488,50,2.402,50,2.808,50,2.501,500,10,0.1,1,2,2,2,10,100,20,5,1,18,64,2,1,50,3.085,7,6,6,5,5,0,0,0,0,1,0,0,1,0,0,1,28,4,1,1,11
20,0:04,1,1,1,50,2.616,50,5.365,50,2.471,50,2.168,50,2.396,50,1.546,500,10,0.1,1,2,2,1,10,100,20,5,1,9,2,2,0,56,2.067,4,4,4,4,4,1,1,1,1,1,0,0,0,0,0,1,34,4,1,1,10
21,0:06,1,1,0,20,4.965,0,4.292,0,2.015,0,1.528,0,1.752,0,1.645,500,10,0.1,1,2,2,2,10,100,20,5,1,18-Sep,64,1,1,0,3.192,7,3,3,6,6,1,0,1,1,0,0,1,0,0,0,2,69,4,1,1,12
22,0:06,1,1,1,20,5.682,20,8.156,20,12.597,20,1.923,20,2.088,30,1.159,4550,10,1,1,2,3,5,10,100,20,5,1,8,3,2,1,22,2.02,6,7,7,7,7,1,1,0,0,0,0,0,0,0,0,1,36,4,1,1,7
23,0:07,1,1,1,0,6.757,0,3.782,0,3.181,0,2.87,0,2.649,0,2.48,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,50%,64%,1,1,0,6.034,7,2,2,5,5,0,1,0,0,0,1,1,1,1,0,1,28,4,1,1,12
24,0:08,1,1,0,10,5.086,30,44.414,30,17.003,30,2.951,30,5.122,30,3.016,500,10,0.1,1,2,2,1 in 50,10,100,20,0.5,1,80,64,3,1,30,3.002,7,3,4,6,5,1,1,0,0,0,1,1,1,0,0,2,25,4,1,1,10
25,0:06,1,1,0,50,5.971,50,3.575,50,3.277,50,2.836,50,5.567,50,2.091,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,90%,64,1,1,50,2.874,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,39,4,1,1,13
26,0:08,1,1,1,50,1.869,60,13.895,60,17.401,40,2.94,40,1.848,50,1.577,500,0.01,0.01,1,2,1% in 5 years,1 in 100 in 20 years,10,1,20,5,1,10,16,3,1,54,2.084,5,5,5,6,5,1,1,0,1,1,1,0,1,0,1,2,53,4,1,1,8
27,0:08,1,1,1,40,5.968,40,3.278,40,2.468,40,2.137,40,2.54,40,2.433,500,10,0.10%,1,2,2%,2 in 100,10,100,20,0,1,9 out of 10,64%,1,1,40,6.134,7,5,5,6,7,1,1,0,0,0,0,1,1,0,0,1,20,4,1,1,13
28,0:05,1,1,1,50,5.428,20,5.397,20,11.142,20,2.859,20,2.091,20,2.37,555,10,1,1,2,2,2 in 200,10,1,20,1,1,9,11,2,1,20,4.128,5,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,36,4,1,1,7
29,0:06,1,1,1,0,7.544,0,2.143,0,2.166,0,2.778,0,1.927,0,1.49,500,10,0.1,1,2,2,2,10,100,20,5,1,50,64,1,1,0,2.788,7,4,4,4,4,1,1,1,0,0,0,0,0,0,0,1,32,4,1,0,12
30,0:09,1,1,1,50,8.044,50,3.191,50,2.697,50,1.916,50,1.991,50,1.931,500,10,0.001,1,2,2,2,10,100,20,5,1,50,64,1,0,50,7.643,7,3,3,5,4,0,1,0,0,0,0,0,0,0,0,1,41,4,1,1,13
31,0:09,1,1,1,0,9.357,10,3.192,10,2.581,0,2.685,10,1.042,0,1.707,500,10,1,1,2,2,1 in 50,10,100,20,5,1,90%,128%,3,1,5,10.976,6,4,3,4,5,0,0,0,0,0,0,0,0,0,0,2,21,4,1,1,11
32,0:07,1,1,1,60,2.328,60,1.732,40,2.244,60,1.47,30,1.345,20,1.196,500,10,10,1,2,2,2 in 100,10,1,20,10,1,3,2,2,0,75,3.148,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,30,4,1,1,8
33,0:06,1,1,0,30,10.206,40,3.634,30,2.805,60,2.037,50,2.027,50,2.879,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,90,64,3,1,46,4.165,7,5,4,4,5,1,1,1,0,0,0,0,1,0,1,1,40,4,1,1,11
34,0:07,1,1,1,0,7.057,0,4.959,0,1.468,0,1.975,0,1.721,0,3.33,500,10,0.1,1,2,2%,2 in  100,10,100,20,5,1,9,64,1,1,0,10.579,7,1,1,4,4,1,1,0,0,0,0,0,1,0,0,1,59,4,2,1,13
35,0:08,1,1,1,10,9.052,0,28.342,0,4.637,0,2.83,0,10.282,0,4.239,375,10,10,1,2,5,5,10,100,20,5,1,50,20,1,0,0,5.123,7,7,7,5,5,0,0,0,0,0,0,0,0,0,0,2,35,4,1,1,8
36,0:08,1,1,0,20,8.963,30,6.832,20,3.937,10,2.83,20,3.474,20,4.849,500,10,0.1,1,2,2,50,10,100,20,5,1,12,50,2,1,17,11.216,5,6,6,6,7,1,1,0,0,1,0,1,1,0,0,1,37,4,1,1,9
37,0:09,1,1,1,50,3.161,50,9.849,50,2.217,20,2.016,50,2.009,50,3.087,500,20,5,1,2,2,2,10,100,5,10,1,20,64,2,1,50,6.053,4,1,1,7,7,1,1,1,0,0,0,0,1,0,0,1,36,4,1,1,8
38,0:07,1,1,1,30,5.568,20,3.926,20,3.477,0,1.815,0,1.753,50,2.451,500,10,0.01,1,2,2,2,10,100,20,0.05,1,90,64,3,1,25,11.551,3,4,4,5,5,1,0,0,0,0,0,0,1,0,0,1,30,4,1,1,10
39,0:07,1,1,1,0,6.982,0,3.161,0,2.424,0,2.428,0,2.754,0,1.996,500,10,0.1,1,2,2%,2 in 100 in ten years,10,100,20,5,1,50%,64%,1,1,0,6.024,7,5,4,5,6,1,1,0,0,0,1,1,0,0,0,1,29,4,1,1,12
40,0:08,1,1,1,50,6.155,10,6.053,20,4.643,10,4.809,10,2.102,20,1.848,200,10,0.10%,2,2,2%,2 in 100,10,100,20,5,2,9%,64%,3,1,12,6.348,6,7,7,7,7,1,1,1,0,1,1,1,1,0,0,1,32,4,1,1,10
41,0:09,1,1,1,10,6.865,0,3.526,0,1.913,0,2.418,0,1.458,0,2.212,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,9,100,1,1,0,7.228,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,32,4,1,1,12
42,0:08,1,1,1,10,13.757,50,14.168,50,3.503,50,2.822,50,2.387,50,2.483,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,50%,64,1,1,50,3.385,7,2,2,5,5,1,1,0,0,1,1,1,1,0,1,1,40,4,1,1,12
43,0:08,1,1,1,0,4.757,0,4.74,0,2.986,0,2.018,0,1.668,0,1.575,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,10%,64,1,1,0,6.889,7,4,4,5,5,1,1,1,0,0,1,0,0,0,0,1,36,4,1,1,12
44,0:09,1,1,0,40,8.237,50,3.66,40,3.478,40,3.354,50,2.115,50,2.202,500,10,0.1,1,2,2,2,10,100,20,5,1,10 out of 100,64%,1,1,44,32.004,6,4,4,5,6,1,1,1,0,0,0,0,0,0,0,2,43,4,1,1,12
45,0:07,1,1,1,10,3.79,0,7.32,0,5.357,0,1.46,0,1.299,0,2.954,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,50%,64,1,1,0,3.672,7,4,4,1,1,0,0,0,0,0,0,1,0,0,0,2,22,4,1,1,12
46,0:07,1,1,1,50,4.336,50,3.053,50,3.387,50,3.53,50,2.793,50,2.053,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,18,64,3,0,50,7.35,7,3,5,7,5,0,1,1,1,0,0,0,1,0,0,1,43,4,1,1,11
47,0:08,1,1,0,10,12.048,10,4.624,10,2.938,0,3.289,0,3.081,10,2.703,500,10,0.1,1,2,2,1 in 50,10,100,20,1,1,10 percent,64 percent,2,1,6,14.538,7,4,4,5,4,1,1,1,0,0,1,0,1,0,0,1,27,4,1,1,10
48,0:08,1,1,1,30,19.167,10,2.968,10,2.847,10,2.871,10,4.02,10,2.1,500,0.1,0.1,1,2,2,1 in 50 in five years,10,1,20,5,1,9,64,1,1,10,4.871,7,5,5,4,5,1,1,0,0,0,0,0,1,0,0,2,35,5,2,1,11
49,0:10,1,1,0,50,7.292,0,4.298,0,3.024,0,4.496,0,3.158,0,2.538,500,10,0.1,1,2,2,2,10,100,20,5,1,10%,64,1,1,0,2.884,7,5,4,3,3,1,1,1,0,0,1,1,1,0,0,1,30,4,1,1,12
50,0:11,1,1,0,50,10.703,50,3.053,50,2.081,50,1.49,50,1.722,50,2.863,500,0.1,0.1,1,2,2,50,10,1,20,0.05,1,10,64,3,1,50,3.326,7,7,7,7,7,1,1,0,0,0,1,1,1,1,1,1,34,4,1,1,7
51,0:08,1,1,1,50,5.505,50,3.614,50,1.714,50,2.868,50,1.953,50,2.217,500,100,0.01,1,2,2,2 in 100,10,100,5,5,2,9,64,2,1,50,5.169,5,5,5,5,5,1,1,1,0,1,1,1,1,1,1,1,28,4,1,1,9
52,0:09,1,1,1,50,7.062,50,3.681,50,4.285,50,3.984,50,3.206,50,3.575,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,50%,64%,2,1,50,4.942,7,4,4,4,4,1,1,0,0,0,1,0,0,0,0,1,35,4,1,1,11
53,0:07,1,1,1,30,7.329,40,2.901,40,3.259,30,1.652,30,1.542,40,2.214,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,50%,64%,1,1,36,7.915,6,6,5,5,4,1,1,0,0,0,1,0,1,1,0,1,30,4,1,1,12
54,0:07,1,1,0,20,8.606,0,2.498,0,1.886,0,3.092,0,1.419,0,1.824,500,10,0.1,1,2,1% in five years,1 in 50 in ten years,10,100,20,0.01,1,50,64,3,1,0,4.645,7,4,4,4,4,1,1,1,1,0,0,0,1,1,1,1,31,4,1,1,10
55,0:09,1,1,1,0,11.03,0,5.987,0,7.087,0,4.045,0,3.595,0,4.425,500,10,0.1,1,2,2,2,10,100,20,5,1,10,64,1,1,0,3.606,7,7,5,4,4,1,1,1,0,0,0,0,1,0,0,1,46,4,1,1,12
56,0:11,1,1,1,50,7.541,50,29.931,50,5.775,50,3.069,50,2.904,50,2.926,500,10,0.01,1,2,2%,2%,10,100,20,5,1,50,64,3,0,50,3.917,4,4,4,5,5,1,1,1,1,0,0,1,1,0,0,2,19,4,1,1,11
57,0:09,1,1,1,50,7.198,50,4.032,50,2.638,50,2.415,50,1.973,50,2.242,500,10,0.1,1,2,2%,2%,10,100,20,5,1,10%,64%,3,0,50,6.962,7,4,4,5,6,0,0,0,0,0,0,0,0,0,0,1,39,4,1,1,11
58,0:10,1,1,1,0,9.693,10,15.895,10,3.719,0,8.241,10,8.067,0,4.488,600,1,10,1,2,2,2,10,100,20,1,1,50,32,1,1,10,6.083,4,2,3,4,5,1,1,0,0,0,0,1,1,0,0,2,33,4,1,1,8
59,0:10,1,1,0,10,7.501,20,4.975,20,3.077,20,4.556,10,2.109,30,3.119,650,10,1%,1,2,2%,2-100,10,100,20%,0.05,1,10%,14%,1,1,20,8.372,7,5,5,7,7,1,1,0,0,0,1,1,0,0,0,1,35,4,1,1,9
60,0:07,1,1,0,50,7.482,50,5.373,50,3.779,50,2.579,50,2.915,50,2.781,500,10,1,1,2,2,1 in 50,10,100,20,5,1,8,16,3,1,50,6.957,4,5,6,6,6,1,1,0,0,0,0,0,0,0,1,1,35,4,1,1,10
61,0:10,1,1,1,50,9.096,50,3.349,50,2.319,50,2.071,50,1.966,50,2.577,500,10,0.10%,1,2,2% in ten years,2 in 100 in ten years,10,100,20%,5,1,10%,64%,3,1,50,4.197,7,7,7,7,7,1,1,1,1,0,0,1,1,0,0,1,25,4,1,1,12
62,0:11,1,1,1,10,14.372,30,9.708,30,5.583,50,1.968,50,2.29,50,2.326,500,10,0.0001,1,2,2% in 10,1 in 50,10,100,20,5,1,24,128,3,1,44,46.845,4,4,3,5,5,1,1,0,0,0,0,0,1,0,1,1,55,4,1,1,10
63,0:12,1,1,1,50,11.67,50,4.918,50,2.826,50,1.935,50,2.941,50,3.867,500,10,0.5,1,2,2,2,10,100,20,10,1,10 out of 100,64,3,1,50,6.933,7,3,1,1,2,0,1,1,0,0,0,0,0,0,0,1,27,4,1,1,10
64,0:09,1,1,1,50,7.208,50,2.92,50,3.314,50,2.334,50,2.729,50,2.899,500,10,0.1,1,2,2,2,10,100,20,5,1,50,64,3,1,50,7.095,7,5,5,6,6,1,1,1,0,0,1,1,0,0,1,2,30,4,1,1,11
65,0:12,1,1,1,50,8.994,50,7.75,50,3.712,50,3.553,50,3.212,50,7.219,500,0.01,0.01,1,2,10,10 in 100,1,10,20,5,1,9,16%,1,1,50,3.984,6,6,6,6,6,1,1,0,0,0,0,0,0,0,0,2,34,4,1,1,7
66,0:05,1,1,1,50,4.326,50,2.13,50,2.095,50,2.039,50,1.658,50,2.007,500,10,10,1,2,1,10,10,10,20,500,1,10,30,1,0,51,6.157,4,4,5,5,4,1,1,1,1,1,0,0,0,0,0,2,21,4,1,1,7
67,0:09,1,1,1,50,7.279,0,17.656,0,3.153,0,4.519,0,5.695,0,2.119,500,10,10%,1,2,2,2,10,100,20,5,1,9,64,3,1,0,3.915,7,5,6,6,6,0,1,0,0,0,0,0,0,0,0,2,45,4,1,1,12
68,0:12,1,1,1,30,8.917,10,5.745,0,3.976,10,4.457,0,3.789,0,3.836,500,10,0.01,1,2,2,2,10,100,20,5,1,9%,30%,1,1,4,4.343,6,6,6,6,6,1,1,1,1,1,0,1,1,0,1,1,75,4,1,1,11
69,0:10,1,1,1,0,6.002,0,1.948,0,1.335,0,1.272,0,1.123,0,1.28,500,1,1,1,2,2% in 10 years,2 in 100 in 10 years ,10,100,20,0.005,1,90%,128,3,0,0,6.063,7,3,4,6,4,0,1,0,0,0,0,0,0,0,0,2,32,4,1,1,9
70,0:08,1,1,1,20,13.983,40,6.497,30,4.956,20,4.96,30,6.289,30,3.3,500,10,0.1,1,2,2%,2 in 100,10,100,20,2,1,10-Sep,64%,2,1,30,4.351,7,4,4,6,6,1,1,1,0,0,0,1,1,0,1,1,25,4,1,1,11
71,0:07,1,1,1,50,10.223,50,5.164,50,2.695,40,3.942,50,2.698,50,3.567,500,10,0.001,1,2,2,2 out of 50,10,100,20,5,1,1/100,64,3,1,45,4.966,5,4,1,6,6,1,1,0,1,1,0,1,0,0,0,1,23,4,1,1,11
72,0:08,1,1,1,50,6.675,0,3.302,0,1.771,0,2.168,0,1.736,0,1.98,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,1 in 100,64,3,1,0,3.18,7,4,3,4,4,0,1,0,0,0,0,0,0,0,0,1,26,4,1,1,11
73,0:06,1,1,0,50,4.735,50,2.706,50,3.681,50,2.384,50,1.844,50,6.839,500,10,0.1,1,2,2,1,10,100,20,1,1,10,64,1,1,50,2.026,7,7,4,4,4,1,1,1,1,1,0,0,0,1,1,1,22,4,2,1,10
74,0:12,1,1,0,50,11.222,50,4.197,50,4.396,50,2.956,50,2.602,50,3.091,500,10,0.1,1,2,2,2,10,100,20,0.5,1,50%,7%,3,1,50,7.974,7,6,5,6,6,0,1,1,1,1,0,1,1,1,1,2,77,4,1,1,9
75,0:12,1,1,0,50,8.169,50,3.712,50,3.247,50,1.98,50,2.66,50,2.467,500,10,0.1,1,2,2%,2%,10,100,20,5,1,90%,64%,3,1,50,6.648,7,6,6,6,6,1,1,0,0,0,0,1,1,0,0,1,39,4,1,1,12
76,0:07,1,1,1,50,4.99,0,3.667,0,2.231,0,2.198,0,1.56,0,1.398,500,10,0.1,1,2,2%,2,10,100,20,5,1,50%,64%,1,1,0,4.415,7,6,6,3,2,1,0,0,1,0,0,0,0,0,0,1,30,4,1,1,12
77,0:07,1,1,0,0,3.697,0,8.831,0,0.966,0,3.377,0,1.042,0,2.155,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,50%,64,3,1,0,2.835,7,5,5,5,5,1,1,0,0,0,0,0,0,0,1,1,36,4,1,1,11
78,0:12,1,1,1,40,10.205,40,4.632,40,3.205,40,3.854,40,4.309,40,4.236,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,90%,64,2,1,40,11.921,7,7,7,7,6,1,1,0,0,0,1,0,0,0,1,2,35,4,1,1,12
79,0:12,1,1,1,10,10.731,10,12.938,10,3.237,10,3.146,10,3.162,10,3.115,500,100,50,1,2,2,2,10,100,2,1,1,10,1,1,0,10,11.11,4,4,4,4,7,1,1,1,1,0,1,0,1,0,1,1,58,4,1,1,8
80,0:13,1,1,0,30,9.932,30,14.016,40,3.022,30,2.355,20,5.373,30,3.291,500,10,0.1,1,2,2%,2%,10,100,20,5,1,90%,64%,3,1,30,20.455,6,5,5,6,6,0,1,0,0,0,0,1,0,0,0,2,43,4,1,1,12
81,0:13,1,1,1,50,1.251,40,0.822,50,1.621,40,0.599,70,0.65,20,0.905,15,22,1,2,1,25,55,22,11,15,13,1,31,25,2,1,86,1.984,4,5,2,2,5,0,1,1,0,1,1,0,0,1,0,1,25,4,1,1,1
82,0:14,1,1,1,10,5.244,20,3.383,10,2.307,20,2.056,20,1.59,20,1.379,500,10,0.001,1,2,2,1 in 50,10,100,20,5,1,90%,64%,1,1,18,14.21,7,5,5,6,6,1,1,1,1,0,0,0,0,0,0,1,30,4,1,1,14
83,0:03,1,1,0,30,2.009,40,2.152,20,1.893,30,1.927,20,1.706,20,2.268,500,10,5,1,2,3,10,10,100,20,5,1,5,3,1,0,37,3.134,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,1,20,4,1,1,9
84,0:13,1,1,1,50,20.565,50,6.495,50,4.974,50,3.093,50,4.587,50,2.561,50,1,1,1,2,2,2,10,100,20,10,1,90,64,1,1,50,5.09,7,5,5,6,6,1,1,1,0,0,0,0,0,0,0,2,35,4,1,1,9
85,0:10,1,1,0,50,7.451,50,8.054,50,2.411,50,3.021,50,3.407,50,2.827,500,10,1%,1,2,2%,1 in 50,10,100,5,10,1,50,64,3,1,50,5.452,7,5,5,7,7,1,1,0,0,1,0,0,0,0,0,1,43,4,1,1,9
86,0:12,1,1,1,50,7.797,50,4.154,50,3.538,50,3.413,50,2.77,50,2.699,500,10,10,1,2,2,2,1,100,20,0.02,1,90,64%,1,1,50,6.919,7,7,6,6,6,1,1,1,1,1,1,1,1,1,1,1,41,4,1,1,10
87,0:09,1,1,0,10,6.818,10,8.177,0,3.341,10,4.547,0,2.38,0,1.948,500,10,1,1,2,2,2,10,100,20,5,1,18,32,1,1,9,7.261,5,5,5,6,5,1,1,0,0,0,1,0,0,0,1,2,49,4,1,1,11
88,0:09,1,1,1,50,7.348,50,2.27,50,5.038,50,2.043,50,5.932,50,2.588,500,100,1,1,2,2,2,1,10,25,5,1,1 in 9,36,1,1,50,4.703,6,7,7,7,7,1,1,1,1,1,0,1,0,0,1,2,35,4,1,1,7
89,0:11,1,1,1,50,7.6,50,4.89,50,5.708,50,6.165,50,3.534,50,2.522,500,1,1,1,2,2,1,10,100,20,0.1,1,10,64,3,1,50,9.43,4,7,7,6,6,1,1,1,0,0,0,1,1,0,1,2,42,4,1,1,8
90,0:11,1,1,1,40,24.068,30,8.275,40,2.764,30,2.604,40,2.91,30,2.358,500,10,0.1,1,2,2,2,10,100,20,5,1,90,64,1,1,34,7.479,7,5,5,5,4,1,1,0,0,0,0,1,0,0,0,2,56,4,1,1,12
91,0:10,1,1,1,40,6.742,50,11.115,50,3.565,50,2.7,50,3.142,50,1.969,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,50%,64%,1,1,50,4.29,7,6,6,6,6,1,1,0,0,0,0,0,1,0,0,2,34,4,1,1,12
92,0:14,1,1,1,0,23.212,50,6.85,50,4.72,50,4.463,50,4.491,50,4.753,500,10,0.001,1,2,2,2 in 100,10,100,20,5,1,80,64,1,1,50,7.41,7,7,6,6,6,1,1,0,0,1,0,1,0,0,0,2,53,4,1,1,13
93,0:15,1,1,1,50,22.887,50,3.889,50,2.578,50,1.543,50,1.702,50,2.016,500,10,0.1,1,2,2,2,10,100,20,5,1,50,64,1,1,50,3.377,7,6,6,7,7,1,1,1,1,1,1,1,1,0,1,1,32,4,1,1,12
94,0:11,1,1,1,10,11.21,20,5.504,10,2.284,0,1.742,0,2.006,0,3.178,500,10,0.5,1,2,2% in ten years,2 in 100 in ten years,10,100,20,1,1,9%,64%,1,1,6,8.28,7,7,6,7,7,1,1,1,0,1,1,0,1,1,0,2,48,4,1,1,11
95,0:15,1,1,1,10,11.729,20,27.115,20,2.499,20,3.955,20,3.148,20,2.949,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,90%,128% or just you will 100%,1,1,20,8.157,7,5,4,3,6,1,1,1,1,0,1,1,1,0,0,1,24,4,1,1,12
96,0:14,1,1,0,10,18.082,30,7.605,30,8.414,20,3.633,20,5.013,10,7.26,200,100,1,1,2,3,2,10,100,20,1,1,9,20,1,1,20,12.639,2,6,7,7,7,0,1,0,0,0,1,0,1,0,0,1,54,4,1,1,8
97,0:15,1,0,1,10,37,10,7.507,20,5.637,20,2.958,10,4.388,10,2.337,500,1,1,1,2,2,2,1,10,2,1,1,very likely,12,3,1,20,22.208,1,2,1,3,3,1,1,0,1,0,1,0,1,0,0,2,37,4,1,1,5
98,0:12,1,1,0,50,7.388,50,6.662,50,5.385,50,2.758,50,2.855,50,6.512,500,10,10,1,2,2,2,10,100,20,5,1,9-Jan,128,3,1,50,4.969,7,7,7,7,7,1,1,1,1,0,1,0,0,0,0,1,30,4,1,1,10
99,0:08,1,1,1,10,7.657,20,3.736,20,2.111,20,2.064,20,1.803,20,2.364,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,9 out of 100,64%,3,1,20,6.021,7,5,4,4,5,1,1,1,1,0,0,0,0,0,0,1,36,4,1,1,11
100,0:13,1,0,1,20,10.012,30,5.538,30,3.918,30,2.479,30,2.581,30,2.481,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,50%,64,3,1,30,7.581,7,6,6,7,7,1,1,1,0,0,1,0,1,0,1,1,26,4,1,1,11
101,0:10,1,1,1,20,13.627,50,10.991,40,3.337,30,5.346,40,3.023,50,4.146,550,10,1,1,2,2,2 in 100,10,100,20,5,1,50%,47%,1,1,35,13.864,5,7,6,7,6,1,1,0,0,1,0,1,1,0,1,2,35,4,1,1,10
102,0:11,1,1,1,20,22.336,50,5.116,50,6.112,50,5.288,50,2.185,50,3.182,500,10,1,1,2,2,50,10,100,20,2,1,18%,14,1,1,50,4.813,7,5,5,7,7,1,1,1,1,0,1,1,0,0,0,1,29,4,1,1,9
